id,location,name,followers_count,statuses_count,time_zone,verified,lang,screen_name,description,created_at,favourites_count,friends_count,listed_count
1675280893.0,"Atlanta, GA",Brian Carter,880.0,1244.0,Eastern Time (US & Canada),False,en,BrianTheLifter,"If you don't stand for anything, you will fall for everything #blacklivesmatter",Fri Aug 16 09:09:28 +0000 2013,1362.0,698.0,7.0
1678552327.0,,Angel Underwood,782.0,1761.0,Eastern Time (US & Canada),False,en,WokeFromDay1,I will not drown in the rising tide of conformity. I will not let authority ignore me. #staywoke ☯,Sat Aug 17 15:39:32 +0000 2013,1900.0,829.0,15.0
1680366068.0,"Ferguson, MO",Willis Bonner,571.0,1356.0,Eastern Time (US & Canada),False,en,WillisBonnerr,You miss 100% of the shots you don’t take,Sun Aug 18 10:05:28 +0000 2013,1365.0,470.0,7.0
1683608846.0,USA,Jeremy Cooley,596.0,1249.0,Eastern Time (US & Canada),False,en,JerStoner,"If I rude, I rude. Author of All In Love Is Fair",Mon Aug 19 16:03:35 +0000 2013,1212.0,464.0,6.0
1685229229.0,USA,Nehemiah Ingram,691.0,1137.0,Eastern Time (US & Canada),False,en,NehemiahX,"sometimes i feel like Malcolm X before prison.. sometimes i feel like Malcom X after Mecca..
#black #blackpride",Tue Aug 20 08:07:47 +0000 2013,1036.0,642.0,12.0
1688003786.0,USA,Arielle Goodwin,909.0,1614.0,Eastern Time (US & Canada),False,en,QueennArielle,"If you want your children to turn out well, spend twice as much time with them, and half as much money.",Wed Aug 21 10:45:28 +0000 2013,1581.0,941.0,6.0
1691000604.0,"Chicago, IL",Robert Thompson,591.0,1141.0,Eastern Time (US & Canada),False,en,RobertEbonyKing,"Gamer blerd4life, introvert #GodsMiracleChild #blacklivesmatter. searching for my ebony queen. get to know me I won't be quiet I promise",Thu Aug 22 13:11:59 +0000 2013,1074.0,478.0,2.0
1695671640.0,,John Martin,668.0,1431.0,Eastern Time (US & Canada),False,en,JohnnyMarch_,I proud of myself. Imma black,Sat Aug 24 06:17:31 +0000 2013,1482.0,765.0,4.0
1696996141.0,NH,Ken,774.0,1264.0,Eastern Time (US & Canada),False,en,KenCannone,live your life to the fulles,Sat Aug 24 17:04:03 +0000 2013,290.0,580.0,9.0
1706657124.0,US,Janel P.,942.0,1570.0,Eastern Time (US & Canada),False,en,janelperkinson,"Mom. Grad Student. Agnostic Atheist. Nerd. I tweet about race, politics, technology, science, etc. #BlackLiberationMovement",Wed Aug 28 08:13:13 +0000 2013,1678.0,1119.0,5.0
1709314117.0,"Missouri, USA",Matthew Caldwell,897.0,1498.0,Eastern Time (US & Canada),False,en,aantiracist,"Reparations will address society's racism. Let's do more than talk about it, it's time to unite & act on this. Make Black America Great!",Thu Aug 29 06:17:21 +0000 2013,1785.0,735.0,9.0
1711063908.0,USA,cookie monster,678.0,1587.0,Eastern Time (US & Canada),False,en,cookiiieeessss,I eat that cookie like a monster,Thu Aug 29 22:03:28 +0000 2013,1610.0,779.0,8.0
1850866398.0,USA,Brice Geller,711.0,1386.0,Eastern Time (US & Canada),False,en,BriceGeller,"Only the strong survives! Be brave!
#StayWoke",Tue Sep 10 09:05:55 +0000 2013,1408.0,661.0,7.0
1863956756.0,USA,Cory Hale,674.0,1153.0,Eastern Time (US & Canada),False,en,CoryNaeNae,YOUR LEADERS ARE WEAK. WE WILL CRUSH THEM. #BlackLivesMatter #PipeItUp,Sat Sep 14 14:11:28 +0000 2013,1004.0,520.0,5.0
1868810166.0,USA,Khalil Sneed,555.0,1281.0,Eastern Time (US & Canada),False,en,BigBoySneed,Because Pro-Intellect would have been too cliche. FAMU Graduate.,Sun Sep 15 19:03:59 +0000 2013,908.0,512.0,6.0
1873206768.0,,Brent Mcclure,646.0,1425.0,Eastern Time (US & Canada),False,en,BrentMcclure275,"In bad luck, hold out; in good luck, hold in. Slow and steady wins the race and the road to a friends house is never long. #teamblack #antiracist",Mon Sep 16 22:32:27 +0000 2013,1547.0,1008.0,6.0
1877492857.0,USA,Christian Ward,1404.0,15943.0,Eastern Time (US & Canada),False,en,ChesPlaysChess,"God Bless America! #Christian, #American, #Patriot, #TeaParty, #TGDN, #TCOT, #NRA, #LNYHBT, #PJNET",Wed Sep 18 00:47:26 +0000 2013,13474.0,1736.0,56.0
1882324014.0,United States,Patricia Cooper,1262.0,1898.0,Eastern Time (US & Canada),False,en,Pati_Cooper,Just because I am white - I am not racist. Sick of fake racism & being walked on. Conservative - Take America back. RIGHT VS WRONG - learn it!,Thu Sep 19 08:08:12 +0000 2013,1441.0,1532.0,30.0
2351739462.0,"Россия, Москва",Холодная Война 2.0,44470.0,32426.0,Volgograd,False,ru,coldwar20_ru,"Единственный аккаунт, проплаченный Кремлём.",Wed Feb 19 14:06:09 +0000 2014,232.0,5300.0,388.0
2491401030.0,United States,Clifton Hughes,866.0,1236.0,Eastern Time (US & Canada),False,en,CliftonHughes_,Black people will change the world,Mon May 12 12:53:07 +0000 2014,1474.0,975.0,8.0
2496599688.0,Atlanta,Rita Hart,1619.0,2224.0,Eastern Time (US & Canada),False,en,NotRitaHart,Lost in the moment,Thu May 15 15:46:10 +0000 2014,1657.0,2802.0,21.0
2497991305.0,USA,Austin,33.0,103.0,Eastern Time (US & Canada),False,en,AustinLovesBeer,Show me the meaning of being lonely,Fri May 16 07:38:06 +0000 2014,1.0,41.0,4.0
2530830345.0,"New Orleans, LA",New Orleans Online,27745.0,44882.0,Central Time (US & Canada),False,en,NewOrleansON,"Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements",Mon May 05 11:33:03 +0000 2014,33.0,11333.0,157.0
2533221819.0,USA,Kate Stafford,2187.0,1752.0,Volgograd,False,en,LazyKStafford,I'M AN AMERICAN LOVING PATRIOT-MARRIED TO A VIETNAM VET-CHRISTIAN & DEDICATED TO SAVING R FREEDOM!,Tue May 06 17:01:42 +0000 2014,1509.0,1818.0,30.0
2534421182.0,Atlanta,Abigail Silk,858.0,1592.0,Eastern Time (US & Canada),False,en,abigailssilk,,Fri May 30 07:14:05 +0000 2014,846.0,629.0,13.0
2537507303.0,"El Paso, Texas",El Paso Top News,14648.0,8050.0,Central Time (US & Canada),False,en,ElPasoTopNews,"El Paso top news and stories, powered 24/7",Fri May 09 18:10:19 +0000 2014,2.0,5033.0,34.0
2573225349.0,US,Dominic Valentine,2569.0,2775.0,Eastern Time (US & Canada),False,en,DominicValent,Try to be a rainbow in someone's cloud,Sat May 31 03:02:31 +0000 2014,2445.0,3072.0,22.0
2577082467.0,"Cincinnati, OH",Cincinnati Today,16483.0,15189.0,Central Time (US & Canada),False,en,TodayCincinnati,"Cincinnati's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM",Mon Jun 02 09:58:20 +0000 2014,1.0,9184.0,141.0
2580516159.0,USA,James Cox,1302.0,1652.0,Eastern Time (US & Canada),False,en,JmsCoxxx,"After all is said and done, a lot more will have been said than done",Tue Jun 03 14:28:36 +0000 2014,506.0,2407.0,6.0
2591847731.0,"Boston, USA",Boston Today,15376.0,15425.0,Eastern Time (US & Canada),False,en,TodayBostonMA,"Boston's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM",Sun Jun 08 11:20:43 +0000 2014,3.0,8840.0,153.0
2598367019.0,USA,Rick Irwin,2033.0,2309.0,Eastern Time (US & Canada),False,en,DickyIrwin,Well done is better than well said,Tue Jun 10 17:33:37 +0000 2014,2056.0,3105.0,34.0
2611151319.0,"Seattle, WA",Seattle Post,17222.0,27013.0,Central Time (US & Canada),False,en,Seattle_Post,"Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share",Sun Jun 15 11:14:44 +0000 2014,17.0,5254.0,201.0
2628066159.0,"Houston, TX",Houston Top News,16678.0,20564.0,Central Time (US & Canada),False,en,HoustonTopNews,"Houston top news and stories, powered 24/7",Sat Jun 21 09:32:57 +0000 2014,14.0,9562.0,115.0
2630842499.0,"San Diego, CA",San Diego Daily,15702.0,18733.0,Pacific Time (US & Canada),False,en,DailySanDiego,"Follow for San Diego's breaking news, special reports, entertainment and more from @DailySanDiego",Sun Jun 22 08:43:22 +0000 2014,2.0,5435.0,219.0
2675966513.0,"Dallas, Texas",Dallas Top News,18843.0,19714.0,Central Time (US & Canada),False,en,DallasTopNews,"Dallas top news and stories, powered 24/7",Sat Jul 05 13:33:55 +0000 2014,6.0,7664.0,151.0
2944766250.0,"Atlanta, GA",Atlanta Online,17346.0,12995.0,Eastern Time (US & Canada),False,en,Atlanta_Online,"Breaking news, weather, traffic and more for Atlanta and Georgia. DM us anytime. RTs not endorsements",Sat Dec 27 08:26:11 +0000 2014,7.0,9424.0,140.0
2944944427.0,"Miami, FL",Miami Today,18832.0,8218.0,Eastern Time (US & Canada),False,en,TodayMiami,"Miami's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM",Sat Dec 27 10:32:25 +0000 2014,3.0,9705.0,117.0
3070151882.0,"Brussel, België",Tatiana Maksimova,609.0,6946.0,Volgograd,False,ru,enTatjanaMax,I'm scandinavian traveller and blogger.Also I write about politics EU.,Mon Mar 09 18:17:01 +0000 2015,14349.0,2326.0,50.0
3074013672.0,"Oakland, CA",Oakland Online,12147.0,14867.0,Pacific Time (US & Canada),False,en,OaklandOnline,"Breaking news, weather, traffic and more for Oakland. DM us anytime. RTs not endorsements",Wed Mar 11 22:07:13 +0000 2015,0.0,10232.0,183.0
3081110164.0,"Jackson, MS",Jackson City Post,2643.0,6308.0,Eastern Time (US & Canada),False,en,JacksonCityPost,#CityOfJackson #Jackson #USA #America #US,Mon Mar 09 06:35:04 +0000 2015,0.0,2074.0,56.0
3092302720.0,"New York, NY",Kelvin Sok,0.0,165.0,Eastern Time (US & Canada),False,en,kelvsok,I like to go to parties and talk about memes,Mon Mar 16 02:23:12 +0000 2015,8.0,1.0,0.0
3098232473.0,"New York, NY",Nataly Turner,6.0,173.0,Eastern Time (US & Canada),False,en,nataturn,,Fri Mar 20 02:37:16 +0000 2015,1.0,15.0,1.0
3824403809.0,,Вестник Дамаска,20247.0,8500.0,Volgograd,False,ru,NovostiDamask,,Wed Sep 30 13:21:07 +0000 2015,3.0,2784.0,237.0
3969530725.0,"Texas, USA",Being Patriotic,11811.0,1706.0,Eastern Time (US & Canada),False,en,patriototus,"Being patriotic means love or devotion to your homeland and readiness to defend it from any harm. United we stand, divided we fall.Conservative politics. #PJNet",Wed Oct 21 13:27:31 +0000 2015,2011.0,9265.0,58.0
4103087435.0,,Patriot Archive,7669.0,609.0,Pacific Time (US & Canada),False,en,Patriot_Archive,American history in quotes & videos. Mostly politics.,Tue Nov 03 07:44:50 +0000 2015,269.0,7109.0,35.0
4208754922.0,,People For Justice!,5550.0,1407.0,Pacific Time (US & Canada),False,en,MissouriNewsUS,#NeverHillary,Tue Nov 17 09:29:58 +0000 2015,143.0,5377.0,84.0
4209684039.0,,Luke Jones,2960.0,286.0,Pacific Time (US & Canada),False,en,Luke_Jones13,A silent American patriot who was awoken by Donald Trump’s call to Make America Great Again.,Tue Nov 17 12:39:45 +0000 2015,15.0,1693.0,12.0
4224912857.0,,,,,,,,RealTEN_GOP,,,,,
7.374200000431391e+17,,,,,,,,March_for_Trump,,,,,
4233777387.0,"New Jersey, USA",New Jersey Black,2820.0,451.0,Pacific Time (US & Canada),False,en,nj_blacknews,Latest and most important news about New Jersey black community,Fri Nov 20 10:38:26 +0000 2015,40.0,1890.0,44.0
4289431230.0,"Lafayette, LA",Red Louisiana News,9767.0,1530.0,Pacific Time (US & Canada),False,en,redlanews,Conservative; Right and proud; Christian. Love my country and will stand against liberals and socialists.,Thu Nov 19 11:53:45 +0000 2015,360.0,8729.0,48.0
